id,amenities,bathrooms,bedrooms,pets_allowed,price,square_feet,cityname,state,m2,n_amenities,pets,is_capital,log_price
5668637790,,2.0,3.0,"Cats,Dogs",1795.0,1656,Ridgefield,WA,153.847368,0,1,0,7.493317248862145
5668637724,,1.0,1.0,,2683.0,957,Nashville,TN,88.908171,0,0,1,7.895063498091573
5668637165,"Dishwasher,Internet Access,Parking,Refrigerator",1.0,1.0,"Cats,Dogs",850.0,685,Dickinson,ND,63.638555,4,1,0,6.7464121285733745
5668636298,,1.0,2.0,"Cats,Dogs",885.0,468,Omaha,NE,43.478604,0,1,0,6.786716950605081
5668636211,,1.0,2.0,"Cats,Dogs",2395.0,900,Washington,DC,83.6127,0,1,0,7.78155595923534
5668635826,,1.0,1.0,,1795.0,500,Carlsbad,CA,46.4515,0,0,0,7.493317248862145
5668635738,,1.0,2.0,,545.0,950,Arvilla,ND,88.25785,0,0,0,6.302618975744905
5668634577,,1.0,2.0,,595.0,792,Battle Creek,MI,73.579176,0,0,0,6.39024066706535
5668634340,,2.0,3.0,,1395.0,1550,Grand Forks,ND,143.99965,0,0,0,7.241366283322318
5668634074,,1.0,1.0,"Cats,Dogs",1145.0,350,Philadelphia,PA,32.51605,0,1,0,7.044032897274685
5668633861,,2.0,4.0,,1895.0,2132,Vancouver,WA,198.069196,0,0,0,7.547501682814967
5668633833,"Dishwasher,Parking,Pool,Refrigerator",1.0,1.0,"Cats,Dogs",975.0,882,San Antonio,TX,81.940446,4,1,0,6.883462586413092
5668633801,,1.0,2.0,"Cats,Dogs",1015.0,845,Omaha,NE,78.503035,0,1,0,6.923628628138427
5668632658,,2.0,3.0,"Cats,Dogs",1495.0,1850,La Vista,NE,171.87055,0,1,0,7.310550158534422
5668632537,"Dishwasher,Parking,Pool",1.0,1.0,,1103.0,652,Austin,TX,60.572756,3,0,1,7.00669522683704
5668632393,"Dishwasher,Parking,Pool",1.0,1.0,,1032.0,600,Austin,TX,55.7418,3,0,1,6.940222469119639
5668632355,"Gated,Gym,Patio/Deck,Pool,Refrigerator,Storage,TV,Wood Floors",1.0,2.0,,1729.0,448,Austin,TX,41.620544,8,0,1,7.455876687491824
5668631771,,1.0,2.0,,920.0,420,Austin,TX,39.01926,0,0,1,6.825460036255307
5668630592,"Patio/Deck,Playground,Pool,Washer Dryer,Wood Floors",1.0,1.0,,1339.0,726,Cedar Park,TX,67.447578,5,0,0,7.200424892944957
5668629731,,1.0,3.0,,1650.0,1250,University Place,WA,116.12875,0,0,0,7.409136443920128
5668629383,,1.0,3.0,"Cats,Dogs",1695.0,1253,Cincinnati,OH,116.407459,0,1,0,7.4360278163518485
5668627573,,1.0,1.0,"Cats,Dogs",932.0,725,Pearland,TX,67.354675,0,1,0,6.838405200847344
5668627555,,2.0,2.0,"Cats,Dogs",1500.0,1177,Brunswick,OH,109.346831,0,1,0,7.313886831633462
5668627070,"Dishwasher,Refrigerator",1.0,2.0,"Cats,Dogs",2200.0,1070,Hawthorne,CA,99.40621,2,1,0,7.696667081526462
5668626983,,2.0,2.0,Dogs,2795.0,1370,Seattle,WA,127.27711,0,1,0,7.935945103353701
5668626966,,2.0,4.0,"Cats,Dogs",3200.0,1474,Pleasanton,CA,136.939022,0,1,0,8.071218539969863
5668624263,"Dishwasher,Patio/Deck,Refrigerator",2.0,4.0,"Cats,Dogs",1299.0,2200,Conyers,GA,204.3866,3,1,0,7.170119543449628
5668623892,,1.0,1.0,,778.0,616,Kansas City,MO,57.228248,0,0,0,6.658011045870748
5668623884,"Cable or Satellite,Dishwasher,Internet Access,Parking,Refrigerator,Storage",1.0,1.0,,1140.0,691,Kansas City,MO,64.195973,6,0,0,7.039660349862076
5668622224,"Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Hot Tub,Internet Access,Refrigerator,Storage",1.0,1.0,"Cats,Dogs",949.0,625,Tallahassee,FL,58.064375,8,1,1,6.856461984594587
5668622069,Parking,1.0,1.0,"Cats,Dogs",891.0,832,Edmond,OK,77.295296,1,1,0,6.79346613258001
5668620244,"Parking,Storage",2.0,2.0,"Cats,Dogs",1400.0,1140,Waterloo,IA,105.90942,2,1,0,7.244941546337007
5668619348,"Cable or Satellite,Clubhouse,Dishwasher,Elevator,Garbage Disposal,Hot Tub,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Storage",1.0,2.0,"Cats,Dogs",1160.0,338,Gainesville,FL,31.401214,12,1,0,7.057036981697891
5668619216,"Cable or Satellite,Clubhouse,Dishwasher,Elevator,Garbage Disposal,Gated,Hot Tub,Internet Access,Parking,Patio/Deck,Pool,Refrigerator",1.0,1.0,,1225.0,450,College Station,TX,41.80635,12,0,0,7.111512116496157
5668618416,"Garbage Disposal,Parking,Refrigerator",1.0,2.0,,960.0,752,West Lafayette,IN,69.863056,3,0,0,6.8679744089702925
5668617140,"Dishwasher,Refrigerator",2.0,3.0,"Cats,Dogs",1525.0,1698,Burleson,TX,157.749294,2,1,0,7.330405211844402
5668617005,,1.0,2.0,,995.0,1336,Ames,IA,124.118408,0,0,0,6.903747257584598
5668616749,Pool,1.0,1.0,"Cats,Dogs",900.0,701,Tucson,AZ,65.125003,1,1,0,6.803505257608338
5668616618,,1.0,1.0,"Cats,Dogs",883.0,719,Bellevue,NE,66.797257,0,1,0,6.784457062637643
5668615971,"Cable or Satellite,Dishwasher,Internet Access,Parking,Playground,Refrigerator",1.0,3.0,,1424.0,1050,Forest Lake,MN,97.54814999999999,6,0,0,7.261927092702751
5668615295,"Cable or Satellite,Clubhouse,Dishwasher,Parking,Patio/Deck,Playground,Pool,Refrigerator,View",1.0,1.0,"Cats,Dogs",850.0,770,Cincinnati,OH,71.53531,9,1,0,6.7464121285733745
5668615201,"Cable or Satellite,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator",1.0,2.0,"Cats,Dogs",715.0,740,Lees Summit,MO,68.74822,6,1,0,6.573680166960646
5668614448,"Cable or Satellite,Internet Access,Parking,Pool,Storage",1.0,2.0,Cats,1025.0,500,Greeley,CO,46.4515,5,1,0,6.933423025730715
5668614383,"Cable or Satellite,Internet Access,Parking,Refrigerator",1.0,1.0,,625.0,468,Urbana,IL,43.478604,4,0,0,6.439350371100098
5668613618,"Dishwasher,Elevator,Parking,Patio/Deck,Pool,Refrigerator",1.0,1.0,"Cats,Dogs",1660.0,727,Atlanta,GA,67.540481,6,1,1,7.415175109613295
5668613578,"Cable or Satellite,Clubhouse,Dishwasher,Fireplace,Garbage Disposal,Gated,Internet Access,Parking,Patio/Deck,Pool,Refrigerator",1.0,1.0,"Cats,Dogs",2000.0,585,Fremont,CA,54.348255,11,1,0,7.601402334583733
5668613466,"Parking,Patio/Deck,Refrigerator",1.0,1.0,"Cats,Dogs",1649.0,738,Tampa,FL,68.562414,3,1,0,7.408530566894626
5668612874,Pool,1.0,1.0,"Cats,Dogs",1345.0,675,San Bernardino,CA,62.709525,1,1,0,7.204892510204673
5668612750,"Dishwasher,Parking,Pool,Refrigerator",1.0,1.0,Cats,1505.0,490,Bellevue,WA,45.52247,4,1,0,7.317212408359839
5668612739,"Dishwasher,Patio/Deck,Pool",1.0,1.0,"Cats,Dogs",1575.0,720,Lake Forest Park,WA,66.89016,3,1,0,7.362645270417825
5668612715,"Cable or Satellite,Clubhouse,Dishwasher,Fireplace,Internet Access,Parking,Patio/Deck,Pool,Refrigerator",1.0,1.0,"Cats,Dogs",1445.0,700,Kent,WA,65.0321,9,1,0,7.27655640271871
5668612700,"Cable or Satellite,Dishwasher,Garbage Disposal,Hot Tub,Internet Access,Parking,Patio/Deck,Playground,Pool,Refrigerator,Storage",2.0,2.0,"Cats,Dogs",1440.0,973,Federal Way,WA,90.394619,11,1,0,7.273092595999522
5668612647,"Clubhouse,Dishwasher,Parking,Patio/Deck,Pool,Refrigerator",1.0,1.0,"Cats,Dogs",1161.0,780,Tampa,FL,72.46433999999999,6,1,0,7.057897937411856
5668612044,"Basketball,Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Patio/Deck,Playground,Pool,Refrigerator,Tennis",1.0,1.0,"Cats,Dogs",1495.0,825,New Bedford,MA,76.644975,10,1,0,7.310550158534422
5668612030,Storage,1.0,2.0,"Cats,Dogs",946.0,720,Baltimore,MD,66.89016,1,1,0,6.853299093186078
5668611689,,1.0,2.0,Cats,1570.0,582,Philadelphia,PA,54.069546,0,1,0,7.359467638255621
5668611090,"Cable or Satellite,Dishwasher,Parking,Refrigerator",1.0,2.0,"Cats,Dogs",950.0,650,Kansas City,MO,60.38695,4,1,0,6.85751406254539
5668609530,"Patio/Deck,Pool",1.0,1.0,"Cats,Dogs",535.0,539,Houston,TX,50.074717,2,1,0,6.284134161070802
5668609491,,1.0,1.0,"Cats,Dogs",877.0,1003,Houston,TX,93.181709,0,1,0,6.777646593635117
5668609277,"Elevator,Parking,Patio/Deck,Pool,Storage",1.0,1.0,"Cats,Dogs",1889.0,939,Houston,TX,87.235917,5,1,0,7.5443321080536885
5668609146,"Pool,Storage",1.0,1.0,"Cats,Dogs",1150.0,580,Houston,TX,53.88374,2,1,0,7.048386408721883
5668639058,,1.0,1.0,Dogs,825.0,550,Georgetown,TX,51.09665,0,1,0,6.716594773520978
5668639039,,1.0,1.0,"Cats,Dogs",675.0,700,Omaha,NE,65.0321,0,1,0,6.516193076042964
5668638650,,1.0,1.0,Cats,1425.0,650,Parsippany,NJ,60.38695,0,1,0,7.262628600974241
5668638375,,1.0,1.0,"Cats,Dogs",830.0,727,Lithonia,GA,67.540481,0,1,0,6.7226297948554485
5668638119,,2.0,3.0,,1750.0,2068,Cocoa Beach,FL,192.123404,0,0,0,7.467942332285852
5668638112,,1.0,1.0,"Cats,Dogs",595.0,300,Grand Junction,CO,27.8709,0,1,0,6.39024066706535
5668636995,,1.0,1.0,"Cats,Dogs",885.0,660,Blanco,TX,61.315979999999996,0,1,0,6.786716950605081
5668636750,,2.0,2.0,"Cats,Dogs",1650.0,789,Miami Beach,FL,73.300467,0,1,0,7.409136443920128
5668636475,,1.0,1.0,"Cats,Dogs",625.0,650,Omaha,NE,60.38695,0,1,0,6.439350371100098
5668635638,,1.0,1.0,,595.0,615,Jonesboro,AR,57.135345,0,0,0,6.39024066706535
5668635550,,1.0,1.0,"Cats,Dogs",1370.0,708,Milwaukee,WI,65.775324,0,1,0,7.223295679562314
5668634751,,1.0,2.0,"Cats,Dogs",1675.0,725,Philadelphia,PA,67.354675,0,1,0,7.424165281042028
5668634610,,1.0,1.0,"Cats,Dogs",985.0,642,Austin,TX,59.643726,0,1,1,6.893656354602635
5668634483,,2.0,2.0,"Cats,Dogs",2200.0,1082,Lemon Grove,CA,100.521046,0,1,0,7.696667081526462
5668634086,,1.0,1.0,"Cats,Dogs",825.0,856,Fort Worth,TX,79.524968,0,1,0,6.716594773520978
5668633803,,3.0,3.0,"Cats,Dogs",1895.0,1820,Omaha,NE,169.08346,0,1,0,7.547501682814967
5668633317,,2.0,3.0,"Cats,Dogs",2047.0,1851,Winter Garden,FL,171.963453,0,1,0,7.6246189861593985
5668632742,,1.0,1.0,,1155.0,697,Leander,TX,64.753391,0,0,0,7.052721049232323
5668632460,"Clubhouse,Gym,Pool,Storage",1.0,3.0,,1210.0,597,Austin,TX,55.463091,4,0,1,7.099201743553092
5668631794,"Gated,Gym,Hot Tub,Pool",1.0,1.0,,1554.0,777,Austin,TX,72.185631,4,0,1,7.349230824613334
5668631644,"Clubhouse,Gym,Pool",1.0,1.0,,1130.0,792,Austin,TX,73.579176,3,0,1,7.030857476116121
5668630796,Tennis,1.0,1.0,,1125.0,658,Austin,TX,61.130174,1,0,1,7.026426808699636
5668630679,,1.0,1.0,"Cats,Dogs",1391.0,677,Dallas,TX,62.895331,0,1,0,7.238496840894365
5668630600,,1.0,2.0,,1050.0,508,Austin,TX,47.194724,0,0,1,6.957497370876951
5668630436,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator",1.0,1.0,"Cats,Dogs",2500.0,724,Austin,TX,67.261772,6,1,1,7.824445930877619
5668630425,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator",1.0,1.0,"Cats,Dogs",2184.0,835,Austin,TX,77.574005,6,1,1,7.68937110752969
5668629810,,1.0,2.0,"Cats,Dogs",1950.0,975,Philadelphia,PA,90.580425,0,1,0,7.576097340623111
5668629442,,1.0,1.0,"Cats,Dogs",2186.0,843,Dallas,TX,78.317229,0,1,0,7.690286020676768
5668629302,"Dishwasher,Parking,Pool",1.0,1.0,,930.0,610,Austin,TX,56.67083,3,0,1,6.836259277277067
5668628860,,1.0,1.0,"Cats,Dogs",999.0,522,Doylestown,PA,48.495366,0,1,0,6.907755278982137
5668628751,,1.0,3.0,"Cats,Dogs",1650.0,750,Chicago,IL,69.67725,0,1,0,7.409136443920128
5668627875,,1.0,2.0,,1545.0,885,Provo,UT,82.219155,0,0,0,7.343426229147367
5668627833,,2.0,3.0,,1899.0,1307,Fernandina Beach,FL,121.424221,0,0,0,7.549609165154532
5668627707,Dishwasher,2.0,2.0,"Cats,Dogs",1950.0,1070,Chicago,IL,99.40621,1,1,0,7.576097340623111
5668627413,"Dishwasher,Elevator,Parking,Refrigerator",1.0,1.0,"Cats,Dogs",2990.0,794,Detroit,MI,73.764982,4,1,0,8.003363058629947
5668627357,,2.0,2.0,Cats,2350.0,1451,Sacramento,CA,134.802253,0,1,1,7.762596048540069
5668626831,"Dishwasher,Refrigerator",1.0,2.0,"Cats,Dogs",2195.0,816,Long Beach,CA,75.808848,2,1,0,7.694392802629421
5668626656,"Dishwasher,Elevator,Parking,Pool,Refrigerator",1.0,1.0,"Cats,Dogs",2990.0,661,Detroit,MI,61.408883,5,1,0,8.003363058629947
5668626140,"Cable or Satellite,Internet Access,TV,Washer Dryer",1.0,2.0,,1230.0,457,Boise,ID,42.456671,4,0,1,7.115582126184454
5668625273,"Parking,Refrigerator",1.0,1.0,Cats,1395.0,500,Chicago,IL,46.4515,2,1,0,7.241366283322318
5668623688,"Dishwasher,Refrigerator",1.0,1.0,"Cats,Dogs",2295.0,332,San Francisco,CA,30.843796,2,1,0,7.738923757439457
5668622898,"Dishwasher,Refrigerator",2.0,3.0,"Cats,Dogs",1199.0,1200,Columbia,SC,111.4836,2,1,1,7.090076835776092
5668622699,"Dishwasher,Parking,Patio/Deck",1.0,1.0,"Cats,Dogs",646.0,656,Meridian,ID,60.944368,3,1,0,6.472346294500901
5668622549,Dishwasher,1.0,1.0,,895.0,690,San Antonio,TX,64.10307,1,0,0,6.79794041297493
5668622530,Dishwasher,1.0,1.0,,884.0,622,San Antonio,TX,57.785666,1,0,0,6.785587645007929
5668622311,"Cable or Satellite,Clubhouse,Parking,Patio/Deck,Refrigerator",1.0,1.0,"Cats,Dogs",640.0,530,Davenport,IA,49.23859,5,1,0,6.46302945692067
5668622103,"Cable or Satellite,Elevator,Internet Access,Parking,Refrigerator,Storage",1.0,1.0,"Cats,Dogs",1756.0,862,Providence,RI,80.082386,6,1,1,7.471363088187097
5668621582,,2.0,4.0,,1900.0,1150,Urbana,IL,106.83845,0,0,0,7.550135342488429
5668620392,"Cable or Satellite,Elevator,Garbage Disposal,Internet Access,Parking,Refrigerator",1.0,1.0,,1209.0,500,Eugene,OR,46.4515,6,0,0,7.098375638590786
5668619707,,2.0,2.0,Cats,1568.0,828,State College,PA,76.923684,0,1,0,7.358193752733032
5668619505,"Cable or Satellite,Dishwasher,Fireplace,Internet Access,Patio/Deck,Pool,Refrigerator",1.0,1.0,"Cats,Dogs",1180.0,664,Mishawaka,IN,61.687592,7,1,0,7.074116816197362
5668618499,"Cable or Satellite,Clubhouse,Dishwasher,Elevator,Garbage Disposal,Parking,Patio/Deck,Playground,Refrigerator",1.0,2.0,"Cats,Dogs",900.0,551,Rochester,MN,51.189553,9,1,0,6.803505257608338
5668618420,"Parking,Refrigerator",1.0,2.0,,1040.0,470,West Lafayette,IN,43.66441,2,0,0,6.947937068614969
5668618400,"Dishwasher,Garbage Disposal,Patio/Deck,Refrigerator",3.0,3.0,"Cats,Dogs",960.0,1470,West Lafayette,IN,136.56741,4,1,0,6.8679744089702925
5668617849,"Clubhouse,Dishwasher,Garbage Disposal,Parking,Playground,Refrigerator",1.0,2.0,,820.0,916,Grand Forks,ND,85.099148,6,0,0,6.710523109452428
5668617594,,2.0,4.0,"Cats,Dogs",1440.0,1832,Manhattan,KS,170.198296,0,1,0,7.273092595999522
5668617224,"Dishwasher,Garbage Disposal,Patio/Deck,Refrigerator",2.0,3.0,"Cats,Dogs",1299.0,1358,Glendale,AZ,126.162274,4,1,0,7.170119543449628
5668617089,"Fireplace,Parking,Pool",1.0,2.0,"Cats,Dogs",1631.0,499,Long Beach,CA,46.358597,3,1,0,7.397561535524052
5668616952,"Parking,Pool",1.0,1.0,"Cats,Dogs",1020.0,740,Peoria,AZ,68.74822,2,1,0,6.928537818164665
5668615889,"Cable or Satellite,Clubhouse,Dishwasher,Fireplace,Parking,Patio/Deck,Pool,Refrigerator,Storage,Tennis",1.0,1.0,"Cats,Dogs",1125.0,676,Columbus,OH,62.802428,10,1,1,7.026426808699636
5668615727,"Dishwasher,Garbage Disposal,Parking,Patio/Deck,Pool,Refrigerator",1.0,1.0,"Cats,Dogs",1211.0,866,Morrisville,NC,80.453998,6,1,0,7.10002716662926
5668615712,"Dishwasher,Parking,Patio/Deck,Pool,Refrigerator",2.0,2.0,,1010.0,1100,Charlotte,NC,102.1933,5,0,0,6.918695219020472
5668615657,,1.0,1.0,,1675.0,682,Fountain Valley,CA,63.359846,0,0,0,7.424165281042028
5668615287,"Cable or Satellite,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator",2.0,3.0,"Cats,Dogs",1500.0,1382,Lees Summit,MO,128.391946,6,1,0,7.313886831633462
5668615079,"Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Playground,Pool,Refrigerator,Storage",1.0,2.0,"Cats,Dogs",944.0,1125,Indianapolis,IN,104.515875,11,1,1,6.851184927493743
